,name,link,status,adress,square,coords,longitude,latitude,Класс:,rating
1363,[' Особняк Большая Серпуховская 32с2'],https://www.arendator.ru/objects/35154-bolshaya_serpuhovskaya_32s2/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Серпуховская Б. улица 32с2']",3400.0,"[55.725268, 37.625622]",37.625622,55.725268,,50.0
1364,[' Офисное здание Мосэнка Плаза 2'],https://www.arendator.ru/objects/7274-mosenka_plaza_2/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Цветной бульвар 25 стр.3']",5000.0,"[55.7730748, 37.6194848]",37.6194848,55.7730748,A,50.0
1365,[' Офисное здание на Арбате 2/1'],https://www.arendator.ru/objects/7527-na_arbate_21/,torg_office_cntr,"['г. Москва, ЦАО, Арбат, Арбат улица 2/1']",324.0,"[55.752419, 37.5993199]",37.5993199,55.752419,A,50.0
1366,[' Офисное здание на Зубовском'],https://www.arendator.ru/objects/7148-na_zubovskom-1/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Зубовский бульвар 15 стр.2']",605.0,"[55.735724, 37.5915009]",37.5915009,55.735724,C,50.0
1367,[' БЦ Сибирский Альянс'],https://www.arendator.ru/objects/9176-sibirskij_alyans/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Летниковская улица 16']",6790.0,"[55.72428499999999, 37.643755]",37.643755,55.72428499999999,B+,50.0
1368,[' БЦ Вернадский'],https://www.arendator.ru/objects/9261-vernadskij/,torg_office_cntr,"['г. Москва, ЗАО, Проспект Вернадского, Вернадского проспект 39']",21161.0,"[55.6758308, 37.5051836]",37.5051836,55.6758308,C,50.0
1369,[' БЦ Бизнес центр «Альтеза»'],https://www.arendator.ru/objects/8405-biznes_centr_laquoaltezaraquo/,torg_office_cntr,"['г. Москва, СВАО, Отрадное, Алтуфьевское шоссе 44']",21000.0,"[55.8747339, 37.5879297]",37.5879297,55.8747339,B,50.0
1370,[' БЦ Mosenka Plaza 3'],https://www.arendator.ru/objects/9468-mosenka_plaza_3-1/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Садовая-Самотечная улица 24/27']",5233.0,"[55.773588, 37.618138]",37.618138,55.773588,B+,50.0
1371,[' БЦ Ринко Плаза'],https://www.arendator.ru/objects/8970-rinko_plaza-1/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Тимура Фрунзе улица 24']",8200.0,"[55.7356977, 37.5876721]",37.5876721,55.7356977,A,50.0
1372,[' Бизнес-парк Останкино'],https://www.arendator.ru/objects/49828-ostankino/,torg_office_cntr,"['г. Москва, СВАО, Бутырский, Огородный проезд вл 16']",122000.0,"[55.81569200000001, 37.600095]",37.600095,55.81569200000001,A,50.0
1373,[' Коворкинг Офис у Дома на Сергея Макеева'],https://www.arendator.ru/objects/32919-ofis_u_doma_na_sergeya_makeeva/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Сергея Макеева улица 1']",,"[55.7562521, 37.54991770000001]",37.54991770000001,55.7562521,,50.0
1374,[' БЦ Лотос'],https://www.arendator.ru/objects/31112-lotos-5/,torg_office_cntr,"['г. Москва, ЮЗАО, Зюзино, Одесская улица 2']",151958.0,"[55.6637231, 37.59863780000001]",37.59863780000001,55.6637231,A,50.0
1375,[' Офисное здание на Озерковской набережной'],https://www.arendator.ru/objects/7746-na_ozerkovskoj_naberezhnoj/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Озерковская набережная 12']",1034.0,"[55.74166839999999, 37.6371773]",37.6371773,55.74166839999999,B,50.0
1376,[' Офисное здание на Большом Сухаревском 5'],https://www.arendator.ru/objects/7243-na_bolshom_suharevskom_5/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Сухаревский Б. переулок 5']",898.0,"[55.7706216, 37.6267875]",37.6267875,55.7706216,B+,50.0
1377,[' Особняк Сивцев Вражек 45'],https://www.arendator.ru/objects/35237-sivcev_vrazhek_45/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Сивцев Вражек переулок 45']",949.0,"[55.746227, 37.586105]",37.586105,55.746227,,50.0
